sales_date,order_id,customer_name,branch,product_name,category,color,price,quantity,payment_type,trade_in,discount,total,total_sales,status,branch_address
1/17/2025,TRX06118,Customer_973,Padang,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Kredit,0,0,380000000,380000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
7/4/2025,TRX06119,Customer_3790,Kendari,Honda Brio Satya E CVT,Hatchback,Kuning,190000000,1,Kredit,0,0,190000000,190000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
9/6/2025,TRX06120,Customer_271,Padang,Toyota Avanza 1.5 G CVT,MPV,Hitam Metalik,260000000,1,Cash + Trade In,260000000,0,260000000,0,refund,"Jl. Khatib Sulaiman No. 10, Padang"
4/29/2025,TRX06121,Customer_162,Palembang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Putih Pearl,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
11/27/2025,TRX06122,Customer_3710,Malang,Nissan Livina VE AT,MPV,Hitam Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
9/7/2025,TRX06123,Customer_231,Kendari,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
3/2/2025,TRX06124,Customer_1872,Padang,Suzuki XL7 Beta AT,SUV,Putih Mutiara,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
10/28/2025,TRX06125,Customer_513,Malang,Toyota Innova Zenix 2.0 V CVT,MPV,Hitam Metalik,450000000,1,Cash,0,0,450000000,450000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
12/19/2025,TRX06126,Customer_2603,Bandung,Honda CR-V 1.5 Turbo RS,SUV,Abu-abu Metalik,650000000,1,Cash,0,0,650000000,650000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
8/17/2025,TRX06127,Customer_525,Bandung,Daihatsu Terios 1.5 R CVT,SUV,Silver Metalik,290000000,1,Cash + Trade In,120000000,0,290000000,170000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
4/7/2025,TRX06128,Customer_450,Karawang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Putih Pearl,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
5/30/2025,TRX06129,Customer_229,Padang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Abu-abu Granite,520000000,1,Cash + Trade In,190000000,0,520000000,330000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
4/18/2025,TRX06130,Customer_4458,Padang,Daihatsu Terios 1.5 R CVT,SUV,Hitam Metalik,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
6/25/2025,TRX06131,Customer_2013,Semarang,Wuling Air ev Long Range,City Car (EV),Abu-abu,250000000,1,Kredit + Trade In,63000000,0,250000000,187000000,completed,"Jl. Setiabudi No. 60, Semarang"
5/31/2025,TRX06132,Customer_345,Palembang,Daihatsu Terios 1.5 R CVT,SUV,Hitam Metalik,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
5/11/2025,TRX06133,Customer_338,Bandung,Suzuki XL7 Beta AT,SUV,Putih Mutiara,260000000,1,Cash + Trade In,164000000,0,260000000,96000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
5/29/2025,TRX06134,Customer_337,Palembang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit,0,0,580000000,580000000,cancelled,"Jl. Kolonel H. Barlian No. 21, Palembang"
4/15/2025,TRX06135,Customer_973,Malang,Hyundai Stargazer Prime AT,MPV,Silver Titan,300000000,1,Kredit + Trade In,175000000,0,300000000,125000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
2/21/2025,TRX06136,Customer_1915,Jakarta,Hyundai Creta Prime AT,SUV,Putih Atlas,320000000,1,Kredit + Trade In,111000000,0,320000000,209000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
2/4/2025,TRX06137,Customer_3137,Jakarta,Suzuki XL7 Beta AT,SUV,Hitam Metalik,260000000,1,Kredit + Trade In,260000000,0,260000000,0,cancelled,"Jl. MT. Haryono No. 12, Jakarta"
10/6/2025,TRX06138,Customer_3780,Semarang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit + Trade In,61000000,0,580000000,519000000,completed,"Jl. Setiabudi No. 60, Semarang"
12/15/2025,TRX06139,Customer_1930,Semarang,Wuling Air ev Long Range,City Car (EV),Biru,250000000,1,Kredit + Trade In,250000000,0,250000000,0,cancelled,"Jl. Setiabudi No. 60, Semarang"
6/8/2025,TRX06140,Customer_1151,Karawang,Hyundai Creta Prime AT,SUV,Abu-abu Titanium,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
8/20/2025,TRX06141,Customer_523,Bandung,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Silver Metalik,520000000,1,Kredit + Trade In,124000000,0,520000000,396000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
1/9/2025,TRX06142,Customer_2040,Batam,Nissan Livina VE AT,MPV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Engku Putri No. 9, Batam"
11/21/2025,TRX06143,Customer_1897,Semarang,Daihatsu Xenia 1.5 R CVT,MPV,Silver Metalik,240000000,1,Cash,0,0,240000000,240000000,completed,"Jl. Setiabudi No. 60, Semarang"
1/13/2025,TRX06144,Customer_617,Padang,Mitsubishi Xpander Ultimate CVT,MPV,Putih Pearl,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
5/1/2025,TRX06145,Customer_2992,Malang,Honda Brio Satya E CVT,Hatchback,Hitam,190000000,1,Kredit,0,0,190000000,190000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
9/24/2025,TRX06146,Customer_735,Jakarta,Suzuki Ertiga GX AT,MPV,Merah,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
4/2/2025,TRX06147,Customer_3146,Karawang,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Cash,0,0,650000000,650000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
10/13/2025,TRX06148,Customer_3189,Kendari,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
2/27/2025,TRX06149,Customer_2827,Karawang,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Cash + Trade In,216000000,0,380000000,164000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
8/17/2025,TRX06150,Customer_2481,Padang,Wuling Air ev Long Range,City Car (EV),Abu-abu,250000000,1,Cash,0,0,250000000,250000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
3/10/2025,TRX06151,Customer_3002,Bandung,Wuling Air ev Long Range,City Car (EV),Hitam,250000000,1,Cash,0,0,250000000,250000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
11/18/2025,TRX06152,Customer_3704,Malang,Mitsubishi Xpander Ultimate CVT,MPV,Putih Pearl,320000000,1,Cash + Trade In,153000000,0,320000000,167000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
1/27/2025,TRX06153,Customer_214,Palembang,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
11/2/2025,TRX06154,Customer_3988,Pontianak,Wuling Almaz RS Pro AT,SUV,Putih Mutiara,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
8/9/2025,TRX06155,Customer_2799,Malang,Mitsubishi Xpander Ultimate CVT,MPV,Merah,320000000,1,Cash,0,0,320000000,320000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
12/2/2025,TRX06156,Customer_458,Jakarta,Hyundai Stargazer Prime AT,MPV,Silver Titan,300000000,1,Kredit + Trade In,138000000,0,300000000,162000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
8/12/2025,TRX06157,Customer_190,Pontianak,Honda HR-V 1.5 E CVT,SUV,Silver Metalik,380000000,1,Kredit,0,0,380000000,380000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
4/17/2025,TRX06158,Customer_1428,Bandung,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
7/8/2025,TRX06159,Customer_2986,Batam,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit,0,0,580000000,580000000,refund,"Jl. Engku Putri No. 9, Batam"
6/16/2025,TRX06160,Customer_2871,Kendari,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
6/2/2025,TRX06161,Customer_270,Batam,Nissan Livina VE AT,MPV,Silver Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Engku Putri No. 9, Batam"
12/30/2025,TRX06162,Customer_1705,Malang,Suzuki XL7 Beta AT,SUV,Hitam Metalik,260000000,1,Cash + Trade In,119000000,0,260000000,141000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
9/12/2025,TRX06163,Customer_3420,Padang,Wuling Almaz RS Pro AT,SUV,Hitam Metalik,320000000,1,Kredit + Trade In,253000000,0,320000000,67000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
10/15/2025,TRX06164,Customer_2934,Karawang,Hyundai Stargazer Prime AT,MPV,Hitam Phantom,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
7/31/2025,TRX06165,Customer_2993,Jakarta,Suzuki Ertiga GX AT,MPV,Merah,260000000,1,Cash + Trade In,173000000,0,260000000,87000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
3/12/2025,TRX06166,Customer_546,Bandung,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
8/6/2025,TRX06167,Customer_2715,Kendari,Wuling Almaz RS Pro AT,SUV,Hitam Metalik,320000000,1,Kredit + Trade In,164000000,0,320000000,156000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
6/3/2025,TRX06168,Customer_4093,Batam,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Engku Putri No. 9, Batam"
4/4/2025,TRX06169,Customer_3337,Jakarta,Suzuki Ertiga GX AT,MPV,Silver Metalik,260000000,1,Cash + Trade In,259000000,1000000,260000000,0,completed,"Jl. MT. Haryono No. 12, Jakarta"
11/19/2025,TRX06170,Customer_2423,Bandung,Suzuki XL7 Beta AT,SUV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
4/25/2025,TRX06171,Customer_227,Batam,Honda HR-V 1.5 E CVT,SUV,Hitam Metalik,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Engku Putri No. 9, Batam"
3/10/2025,TRX06172,Customer_1430,Batam,Daihatsu Terios 1.5 R CVT,SUV,Merah,290000000,1,Kredit,0,0,290000000,290000000,cancelled,"Jl. Engku Putri No. 9, Batam"
8/26/2025,TRX06173,Customer_3097,Palembang,Mitsubishi Xpander Ultimate CVT,MPV,Putih Pearl,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
6/18/2025,TRX06174,Customer_3861,Bandung,Mitsubishi Xpander Ultimate CVT,MPV,Putih Pearl,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
4/27/2025,TRX06175,Customer_1970,Semarang,Mitsubishi Xpander Ultimate CVT,MPV,Hitam Metalik,320000000,1,Kredit + Trade In,199000000,0,320000000,121000000,completed,"Jl. Setiabudi No. 60, Semarang"
6/28/2025,TRX06176,Customer_2403,Batam,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Putih,520000000,1,Kredit,0,0,520000000,520000000,cancelled,"Jl. Engku Putri No. 9, Batam"
3/8/2025,TRX06177,Customer_2784,Pontianak,Honda Brio Satya E CVT,Hatchback,Hitam,190000000,1,Kredit,0,0,190000000,190000000,refund,"Jl. Ahmad Yani No. 45, Pontianak"
10/22/2025,TRX06178,Customer_362,Bandung,Wuling Air ev Long Range,City Car (EV),Putih,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
4/18/2025,TRX06179,Customer_519,Bandung,Toyota Rush 1.5 S GR Sport CVT,SUV,Merah,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
12/9/2025,TRX06180,Customer_209,Batam,Wuling Air ev Long Range,City Car (EV),Putih,250000000,1,Cash,0,0,250000000,250000000,completed,"Jl. Engku Putri No. 9, Batam"
11/29/2025,TRX06181,Customer_2640,Batam,Suzuki Ertiga GX AT,MPV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,refund,"Jl. Engku Putri No. 9, Batam"
4/17/2025,TRX06182,Customer_505,Jakarta,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Cash + Trade In,164000000,0,580000000,416000000,cancelled,"Jl. MT. Haryono No. 12, Jakarta"
6/3/2025,TRX06183,Customer_2383,Karawang,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Hitam Metalik,520000000,1,Cash,0,0,520000000,520000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
7/28/2025,TRX06184,Customer_4170,Padang,Toyota Rush 1.5 S GR Sport CVT,SUV,Hitam Metalik,300000000,1,Kredit + Trade In,194000000,0,300000000,106000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
12/28/2025,TRX06185,Customer_296,Malang,Wuling Air ev Long Range,City Car (EV),Hitam,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
8/18/2025,TRX06186,Customer_979,Karawang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Hitam Metalik,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
12/16/2025,TRX06187,Customer_19,Malang,Nissan Livina VE AT,MPV,Silver Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
2/21/2025,TRX06188,Customer_3472,Batam,Daihatsu Xenia 1.5 R CVT,MPV,Putih,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. Engku Putri No. 9, Batam"
7/4/2025,TRX06189,Customer_4440,Padang,Wuling Air ev Long Range,City Car (EV),Biru,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
7/29/2025,TRX06190,Customer_2986,Semarang,Honda HR-V 1.5 E CVT,SUV,Merah,380000000,1,Cash,0,0,380000000,380000000,completed,"Jl. Setiabudi No. 60, Semarang"
12/11/2025,TRX06191,Customer_1077,Pontianak,Suzuki XL7 Beta AT,SUV,Putih Mutiara,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
11/27/2025,TRX06192,Customer_2063,Batam,Toyota Avanza 1.5 G CVT,MPV,Coklat Metalik,260000000,1,Kredit + Trade In,121000000,0,260000000,139000000,completed,"Jl. Engku Putri No. 9, Batam"
2/9/2025,TRX06193,Customer_1020,Jakarta,Toyota Avanza 1.5 G CVT,MPV,Silver Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
7/16/2025,TRX06194,Customer_223,Batam,Daihatsu Xenia 1.5 R CVT,MPV,Hitam Metalik,240000000,2,Cash + Trade In,86000000,0,480000000,394000000,completed,"Jl. Engku Putri No. 9, Batam"
11/22/2025,TRX06195,Customer_3845,Palembang,Daihatsu Xenia 1.5 R CVT,MPV,Hitam Metalik,240000000,1,Kredit,0,0,240000000,240000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
5/18/2025,TRX06196,Customer_1642,Palembang,Hyundai Stargazer Prime AT,MPV,Hitam Phantom,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
1/2/2025,TRX06197,Customer_697,Palembang,Wuling Air ev Long Range,City Car (EV),Hitam,250000000,1,Kredit,0,0,250000000,250000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
8/31/2025,TRX06198,Customer_4226,Bandung,Toyota Rush 1.5 S GR Sport CVT,SUV,Putih Mutiara,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
2/11/2025,TRX06199,Customer_1310,Palembang,Honda CR-V 1.5 Turbo RS,SUV,Putih Mutiara,650000000,1,Cash,0,0,650000000,650000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
11/5/2025,TRX06200,Customer_3623,Jakarta,Hyundai Creta Prime AT,SUV,Putih Atlas,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
2/5/2025,TRX06201,Customer_2013,Semarang,Hyundai Stargazer Prime AT,MPV,Silver Titan,300000000,1,Kredit + Trade In,128000000,0,300000000,172000000,completed,"Jl. Setiabudi No. 60, Semarang"
5/25/2025,TRX06202,Customer_1411,Pontianak,Toyota Innova Zenix 2.0 V CVT,MPV,Hitam Metalik,450000000,1,Cash,0,0,450000000,450000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
10/15/2025,TRX06203,Customer_1960,Karawang,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Coklat Metalik,580000000,1,Kredit + Trade In,80000000,0,580000000,500000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
5/29/2025,TRX06204,Customer_2093,Batam,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Putih Pearl,580000000,1,Cash + Trade In,102000000,0,580000000,478000000,completed,"Jl. Engku Putri No. 9, Batam"
11/20/2025,TRX06205,Customer_2792,Batam,Nissan Livina VE AT,MPV,Putih Mutiara,260000000,1,Cash + Trade In,125000000,0,260000000,135000000,completed,"Jl. Engku Putri No. 9, Batam"
10/4/2025,TRX06206,Customer_1345,Pontianak,Daihatsu Xenia 1.5 R CVT,MPV,Putih,240000000,1,Cash + Trade In,144000000,0,240000000,96000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
1/18/2025,TRX06207,Customer_784,Palembang,Hyundai Stargazer Prime AT,MPV,Hitam Phantom,300000000,1,Cash,0,0,300000000,300000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
11/24/2025,TRX06208,Customer_486,Karawang,Hyundai Stargazer Prime AT,MPV,Silver Titan,300000000,1,Cash + Trade In,76000000,0,300000000,224000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
3/25/2025,TRX06209,Customer_1827,Palembang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Abu-abu Quartz,580000000,1,Kredit,0,0,580000000,580000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
9/7/2025,TRX06210,Customer_385,Bandung,Mitsubishi Xpander Ultimate CVT,MPV,Hitam Metalik,320000000,1,Kredit + Trade In,244000000,0,320000000,76000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
1/5/2025,TRX06211,Customer_2358,Kendari,Honda HR-V 1.5 E CVT,SUV,Putih Mutiara,380000000,1,Kredit + Trade In,57000000,0,380000000,323000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
8/23/2025,TRX06212,Customer_357,Semarang,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Kredit,0,0,190000000,190000000,completed,"Jl. Setiabudi No. 60, Semarang"
3/20/2025,TRX06213,Customer_3093,Kendari,Daihatsu Terios 1.5 R CVT,SUV,Merah,290000000,1,Cash,0,0,290000000,290000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
2/23/2025,TRX06214,Customer_1048,Bandung,Honda BR-V 1.5 E CVT,MPV,Hitam Metalik,310000000,1,Kredit + Trade In,152000000,0,310000000,158000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/16/2025,TRX06215,Customer_3089,Semarang,Nissan Livina VE AT,MPV,Silver Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Setiabudi No. 60, Semarang"
5/20/2025,TRX06216,Customer_4315,Padang,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
3/17/2025,TRX06217,Customer_2278,Batam,Hyundai Creta Prime AT,SUV,Hitam Phantom,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Engku Putri No. 9, Batam"
3/6/2025,TRX06218,Customer_452,Padang,Hyundai Stargazer Prime AT,MPV,Hitam Phantom,300000000,1,Kredit,0,0,300000000,300000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
5/15/2025,TRX06219,Customer_3669,Karawang,Suzuki XL7 Beta AT,SUV,Hitam Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
7/5/2025,TRX06220,Customer_2668,Bandung,Daihatsu Terios 1.5 R CVT,SUV,Merah,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
9/19/2025,TRX06221,Customer_4234,Bandung,Daihatsu Terios 1.5 R CVT,SUV,Merah,290000000,1,Cash,0,0,290000000,290000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/14/2025,TRX06222,Customer_4376,Kendari,Daihatsu Terios 1.5 R CVT,SUV,Silver Metalik,290000000,1,Cash,0,0,290000000,290000000,completed,"Jl. Ahmad Yani No. 33, Kendari"
3/21/2025,TRX06223,Customer_204,Padang,Honda BR-V 1.5 E CVT,MPV,Putih Mutiara,310000000,1,Kredit,0,0,310000000,310000000,completed,"Jl. Khatib Sulaiman No. 10, Padang"
11/12/2025,TRX06224,Customer_803,Palembang,Suzuki XL7 Beta AT,SUV,Silver Metalik,260000000,1,Kredit,0,0,260000000,260000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
5/9/2025,TRX06225,Customer_3973,Malang,Honda Brio Satya E CVT,Hatchback,Hitam,190000000,1,Kredit + Trade In,107000000,0,190000000,83000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
12/13/2025,TRX06226,Customer_947,Pontianak,Mitsubishi Xpander Ultimate CVT,MPV,Putih Pearl,320000000,1,Kredit + Trade In,137000000,0,320000000,183000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
8/22/2025,TRX06227,Customer_803,Pontianak,Daihatsu Terios 1.5 R CVT,SUV,Silver Metalik,290000000,1,Kredit,0,0,290000000,290000000,cancelled,"Jl. Ahmad Yani No. 45, Pontianak"
9/2/2025,TRX06228,Customer_357,Malang,Daihatsu Terios 1.5 R CVT,SUV,Putih Mutiara,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Soekarno Hatta No. 77, Malang"
11/6/2025,TRX06229,Customer_426,Kendari,Honda BR-V 1.5 E CVT,MPV,Silver Metalik,310000000,1,Kredit + Trade In,280000000,0,310000000,30000000,cancelled,"Jl. Ahmad Yani No. 33, Kendari"
6/24/2025,TRX06230,Customer_1719,Palembang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Hitam Metalik,580000000,1,Cash,0,0,580000000,580000000,cancelled,"Jl. Kolonel H. Barlian No. 21, Palembang"
4/2/2025,TRX06231,Customer_1550,Malang,Mitsubishi Pajero Sport Dakar 4x2 AT,SUV,Putih Pearl,580000000,1,Kredit,0,0,580000000,580000000,refund,"Jl. Soekarno Hatta No. 77, Malang"
7/9/2025,TRX06232,Customer_1855,Pontianak,Toyota Rush 1.5 S GR Sport CVT,SUV,Merah,300000000,1,Cash + Trade In,81000000,0,300000000,219000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
12/30/2025,TRX06233,Customer_4288,Karawang,Wuling Almaz RS Pro AT,SUV,Abu-abu Metalik,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
12/30/2025,TRX06234,Customer_4324,Bandung,Toyota Fortuner 2.4 VRZ 4x2 AT,SUV,Abu-abu Metalik,580000000,1,Cash,0,0,580000000,580000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
10/29/2025,TRX06235,Customer_2338,Pontianak,Toyota Avanza 1.5 G CVT,MPV,Coklat Metalik,260000000,1,Cash,0,0,260000000,260000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
12/13/2025,TRX06236,Customer_2615,Karawang,Honda CR-V 1.5 Turbo RS,SUV,Hitam Metalik,650000000,1,Kredit,0,0,650000000,650000000,completed,"Jl. Ahmad Yani No. 5, Karawang"
10/17/2025,TRX06237,Customer_810,Batam,Hyundai Creta Prime AT,SUV,Hitam Phantom,320000000,1,Kredit,0,0,320000000,320000000,completed,"Jl. Engku Putri No. 9, Batam"
11/17/2025,TRX06238,Customer_1768,Pontianak,Daihatsu Terios 1.5 R CVT,SUV,Hitam Metalik,290000000,1,Cash,0,0,290000000,290000000,refund,"Jl. Ahmad Yani No. 45, Pontianak"
8/24/2025,TRX06239,Customer_262,Jakarta,Isuzu D-Max Double Cabin 4x4 AT,Pickup,Putih,520000000,1,Kredit + Trade In,145000000,0,520000000,375000000,completed,"Jl. MT. Haryono No. 12, Jakarta"
9/22/2025,TRX06240,Customer_1579,Palembang,Honda Brio Satya E CVT,Hatchback,Kuning,190000000,1,Cash,0,0,190000000,190000000,completed,"Jl. Kolonel H. Barlian No. 21, Palembang"
10/21/2025,TRX06241,Customer_4080,Pontianak,Daihatsu Terios 1.5 R CVT,SUV,Merah,290000000,1,Kredit,0,0,290000000,290000000,completed,"Jl. Ahmad Yani No. 45, Pontianak"
9/11/2025,TRX06242,Customer_3981,Bandung,Honda Brio Satya E CVT,Hatchback,Putih,190000000,1,Cash,0,0,190000000,190000000,completed,"Jl. Soekarno Hatta No. 88, Bandung"
